year,state,county,county_code,candidate,party
2000,Mississippi,Bolivar,28011,Al Gore,democrat
2000,Mississippi,Benton,28009,Al Gore,democrat
2000,Mississippi,Attala,28007,George W. Bush,republican
2000,Mississippi,Amite,28005,George W. Bush,republican
2000,Mississippi,Alcorn,28003,George W. Bush,republican
2000,Mississippi,Adams,28001,Al Gore,democrat
2000,Minnesota,Yellow Medicine,27173,George W. Bush,republican
2000,Minnesota,Wright,27171,George W. Bush,republican
2000,Minnesota,Winona,27169,Al Gore,democrat
2000,Minnesota,Wilkin,27167,George W. Bush,republican
2000,Minnesota,Watonwan,27165,George W. Bush,republican
2000,Minnesota,Washington,27163,George W. Bush,republican
2000,Minnesota,Waseca,27161,George W. Bush,republican
2000,Minnesota,Wadena,27159,George W. Bush,republican
2000,Minnesota,Wabasha,27157,George W. Bush,republican
2000,Minnesota,Traverse,27155,George W. Bush,republican
2000,Minnesota,Todd,27153,George W. Bush,republican
2000,Minnesota,Swift,27151,Al Gore,democrat
2000,Minnesota,Stevens,27149,George W. Bush,republican
2000,Minnesota,Steele,27147,George W. Bush,republican
2000,Minnesota,Stearns,27145,George W. Bush,republican
2000,Minnesota,Sibley,27143,George W. Bush,republican
2000,Minnesota,Sherburne,27141,George W. Bush,republican
2000,Minnesota,Scott,27139,George W. Bush,republican
2000,Minnesota,Saint Louis,27137,Al Gore,democrat
2000,Minnesota,Roseau,27135,George W. Bush,republican
2000,Minnesota,Rock,27133,George W. Bush,republican
2000,Minnesota,Rice,27131,Al Gore,democrat
2000,Minnesota,Renville,27129,George W. Bush,republican
2000,Minnesota,Redwood,27127,George W. Bush,republican
2000,Minnesota,Red Lake,27125,George W. Bush,republican
2000,Minnesota,Ramsey,27123,Al Gore,democrat
2000,Minnesota,Pope,27121,George W. Bush,republican
2000,Minnesota,Polk,27119,George W. Bush,republican
2000,Minnesota,Pipestone,27117,George W. Bush,republican
2000,Minnesota,Pine,27115,Al Gore,democrat
2000,Minnesota,Pennington,27113,George W. Bush,republican
2000,Minnesota,Otter Tail,27111,George W. Bush,republican
2000,Minnesota,Olmsted,27109,George W. Bush,republican
2000,Minnesota,Norman,27107,George W. Bush,republican
2000,Minnesota,Nobles,27105,George W. Bush,republican
2000,Minnesota,Nicollet,27103,George W. Bush,republican
2000,Minnesota,Murray,27101,George W. Bush,republican
2000,Minnesota,Mower,27099,Al Gore,democrat
2000,Minnesota,Morrison,27097,George W. Bush,republican
2000,Minnesota,Mille Lacs,27095,George W. Bush,republican
2000,Minnesota,Meeker,27093,George W. Bush,republican
2000,Minnesota,Martin,27091,George W. Bush,republican
2000,Minnesota,Marshall,27089,George W. Bush,republican
2000,Minnesota,Mahnomen,27087,George W. Bush,republican
2000,Minnesota,McLeod,27085,George W. Bush,republican
2000,Minnesota,Lyon,27083,George W. Bush,republican
2000,Minnesota,Lincoln,27081,Al Gore,democrat
2000,Minnesota,Le Sueur,27079,George W. Bush,republican
2000,Minnesota,Lake of the Woods,27077,George W. Bush,republican
2000,Minnesota,Lake,27075,Al Gore,democrat
2000,Minnesota,Lac Qui Parle,27073,Al Gore,democrat
2000,Minnesota,Koochiching,27071,George W. Bush,republican
2000,Minnesota,Kittson,27069,George W. Bush,republican
2000,Minnesota,Kandiyohi,27067,George W. Bush,republican
2000,Minnesota,Kanabec,27065,George W. Bush,republican
2000,Minnesota,Jackson,27063,George W. Bush,republican
2000,Minnesota,Itasca,27061,Al Gore,democrat
2000,Minnesota,Isanti,27059,George W. Bush,republican
2000,Minnesota,Hubbard,27057,George W. Bush,republican
2000,Minnesota,Houston,27055,George W. Bush,republican
2000,Minnesota,Hennepin,27053,Al Gore,democrat
2000,Minnesota,Grant,27051,George W. Bush,republican
2000,Minnesota,Goodhue,27049,George W. Bush,republican
2000,Minnesota,Freeborn,27047,Al Gore,democrat
2000,Minnesota,Fillmore,27045,Al Gore,democrat
2000,Minnesota,Faribault,27043,George W. Bush,republican
2000,Minnesota,Douglas,27041,George W. Bush,republican
2000,Minnesota,Dodge,27039,George W. Bush,republican
2000,Minnesota,Dakota,27037,George W. Bush,republican
2000,Minnesota,Crow Wing,27035,George W. Bush,republican
2000,Minnesota,Cottonwood,27033,George W. Bush,republican
2000,Minnesota,Cook,27031,George W. Bush,republican
2000,Minnesota,Clearwater,27029,George W. Bush,republican
2000,Minnesota,Clay,27027,George W. Bush,republican
2000,Minnesota,Chisago,27025,George W. Bush,republican
2000,Minnesota,Chippewa,27023,George W. Bush,republican
2000,Minnesota,Cass,27021,George W. Bush,republican
2000,Minnesota,Carver,27019,George W. Bush,republican
2000,Minnesota,Carlton,27017,Al Gore,democrat
2000,Minnesota,Brown,27015,George W. Bush,republican
2000,Minnesota,Blue Earth,27013,George W. Bush,republican
2000,Minnesota,Big Stone,27011,Al Gore,democrat
2000,Minnesota,Benton,27009,George W. Bush,republican
2000,Minnesota,Beltrami,27007,George W. Bush,republican
2000,Minnesota,Becker,27005,George W. Bush,republican
2000,Minnesota,Anoka,27003,George W. Bush,republican
2000,Minnesota,Aitkin,27001,Al Gore,democrat
2000,Michigan,Wexford,26165,George W. Bush,republican
2000,Michigan,Wayne,26163,Al Gore,democrat
2000,Michigan,Washtenaw,26161,Al Gore,democrat
2000,Michigan,Van Buren,26159,George W. Bush,republican
2000,Michigan,Tuscola,26157,George W. Bush,republican
2000,Michigan,Shiawassee,26155,George W. Bush,republican
2000,Michigan,Schoolcraft,26153,George W. Bush,republican
2000,Michigan,Sanilac,26151,George W. Bush,republican
2000,Michigan,St. Joseph,26149,George W. Bush,republican
2000,Michigan,St. Clair,26147,George W. Bush,republican
2000,Michigan,Saginaw,26145,Al Gore,democrat
2000,Michigan,Roscommon,26143,Al Gore,democrat
2000,Michigan,Presque Isle,26141,George W. Bush,republican
2000,Michigan,Ottawa,26139,George W. Bush,republican
2000,Michigan,Otsego,26137,George W. Bush,republican
2000,Michigan,Oscoda,26135,George W. Bush,republican
2000,Michigan,Osceola,26133,George W. Bush,republican
2000,Michigan,Ontonagon,26131,George W. Bush,republican
2000,Michigan,Ogemaw,26129,Al Gore,democrat
2000,Michigan,Oceana,26127,George W. Bush,republican
2000,Michigan,Oakland,26125,Al Gore,democrat
2000,Michigan,Newaygo,26123,George W. Bush,republican
2000,Michigan,Muskegon,26121,Al Gore,democrat
2000,Michigan,Montmorency,26119,George W. Bush,republican
2000,Michigan,Montcalm,26117,George W. Bush,republican
2000,Michigan,Monroe,26115,Al Gore,democrat
2000,Michigan,Missaukee,26113,George W. Bush,republican
2000,Michigan,Midland,26111,George W. Bush,republican
2000,Michigan,Menominee,26109,George W. Bush,republican
2000,Michigan,Mecosta,26107,George W. Bush,republican
2000,Michigan,Mason,26105,George W. Bush,republican
2000,Michigan,Marquette,26103,Al Gore,democrat
2000,Michigan,Manistee,26101,Al Gore,democrat
2000,Michigan,Macomb,26099,Al Gore,democrat
2000,Michigan,Mackinac,26097,George W. Bush,republican
2000,Michigan,Luce,26095,George W. Bush,republican
2000,Michigan,Livingston,26093,George W. Bush,republican
2000,Michigan,Lenawee,26091,George W. Bush,republican
2000,Michigan,Leelanau,26089,George W. Bush,republican
2000,Michigan,Lapeer,26087,George W. Bush,republican
2000,Michigan,Lake,26085,Al Gore,democrat
2000,Michigan,Keweenaw,26083,George W. Bush,republican
2000,Michigan,Kent,26081,George W. Bush,republican
2000,Michigan,Kalkaska,26079,George W. Bush,republican
2000,Michigan,Kalamazoo,26077,Al Gore,democrat
2000,Michigan,Jackson,26075,George W. Bush,republican
2000,Michigan,Isabella,26073,Al Gore,democrat
2000,Michigan,Iron,26071,Al Gore,democrat
2000,Michigan,Iosco,26069,Al Gore,democrat
2000,Michigan,Ionia,26067,George W. Bush,republican
2000,Michigan,Ingham,26065,Al Gore,democrat
2000,Michigan,Huron,26063,George W. Bush,republican
2000,Michigan,Houghton,26061,George W. Bush,republican
2000,Michigan,Hillsdale,26059,George W. Bush,republican
2000,Michigan,Gratiot,26057,George W. Bush,republican
2000,Michigan,Grand Traverse,26055,George W. Bush,republican
2000,Michigan,Gogebic,26053,Al Gore,democrat
2000,Michigan,Gladwin,26051,George W. Bush,republican
2000,Michigan,Genesee,26049,Al Gore,democrat
2000,Michigan,Emmet,26047,George W. Bush,republican
2000,Michigan,Eaton,26045,George W. Bush,republican
2000,Michigan,Dickinson,26043,George W. Bush,republican
2000,Michigan,Delta,26041,George W. Bush,republican
2000,Michigan,Crawford,26039,George W. Bush,republican
2000,Michigan,Clinton,26037,George W. Bush,republican
2000,Michigan,Clare,26035,Al Gore,democrat
2000,Michigan,Chippewa,26033,George W. Bush,republican
2000,Michigan,Cheboygan,26031,George W. Bush,republican
2000,Michigan,Charlevoix,26029,George W. Bush,republican
2000,Michigan,Cass,26027,George W. Bush,republican
2000,Michigan,Calhoun,26025,Al Gore,democrat
2000,Michigan,Branch,26023,George W. Bush,republican
2000,Michigan,Berrien,26021,George W. Bush,republican
2000,Michigan,Benzie,26019,George W. Bush,republican
2000,Michigan,Bay,26017,Al Gore,democrat
2000,Michigan,Barry,26015,George W. Bush,republican
2000,Michigan,Baraga,26013,George W. Bush,republican
2000,Michigan,Arenac,26011,Al Gore,democrat
2000,Michigan,Antrim,26009,George W. Bush,republican
2000,Michigan,Alpena,26007,Al Gore,democrat
2000,Michigan,Allegan,26005,George W. Bush,republican
2000,Michigan,Alger,26003,George W. Bush,republican
2000,Michigan,Alcona,26001,George W. Bush,republican
2000,Massachusetts,Worcester,25027,Al Gore,democrat
2000,Massachusetts,Suffolk,25025,Al Gore,democrat
2000,Massachusetts,Plymouth,25023,Al Gore,democrat
2000,Massachusetts,Norfolk,25021,Al Gore,democrat
2000,Massachusetts,Nantucket,25019,Al Gore,democrat
2000,Massachusetts,Middlesex,25017,Al Gore,democrat
2000,Massachusetts,Hampshire,25015,Al Gore,democrat
2000,Massachusetts,Hampden,25013,Al Gore,democrat
2000,Massachusetts,Franklin,25011,Al Gore,democrat
2000,Massachusetts,Essex,25009,Al Gore,democrat
2000,Massachusetts,Dukes,25007,Al Gore,democrat
2000,Massachusetts,Bristol,25005,Al Gore,democrat
2000,Massachusetts,Berkshire,25003,Al Gore,democrat
2000,Massachusetts,Barnstable,25001,Al Gore,democrat
2000,Maryland,Baltimore City,24510,Al Gore,democrat
2000,Maryland,Worcester,24047,George W. Bush,republican
2000,Maryland,Wicomico,24045,George W. Bush,republican
2000,Maryland,Washington,24043,George W. Bush,republican
2000,Maryland,Talbot,24041,George W. Bush,republican
2000,Maryland,Somerset,24039,Al Gore,democrat
2000,Maryland,St. Mary's,24037,George W. Bush,republican
2000,Maryland,Queen Anne's,24035,George W. Bush,republican
2000,Maryland,Prince George's,24033,Al Gore,democrat
2000,Maryland,Montgomery,24031,Al Gore,democrat
2000,Maryland,Kent,24029,George W. Bush,republican
2000,Maryland,Howard,24027,Al Gore,democrat
2000,Maryland,Harford,24025,George W. Bush,republican
2000,Maryland,Garrett,24023,George W. Bush,republican
2000,Maryland,Frederick,24021,George W. Bush,republican
2000,Maryland,Dorchester,24019,George W. Bush,republican
2000,Maryland,Charles,24017,Al Gore,democrat
2000,Maryland,Cecil,24015,George W. Bush,republican
2000,Maryland,Carroll,24013,George W. Bush,republican
2000,Maryland,Caroline,24011,George W. Bush,republican
2000,Maryland,Calvert,24009,George W. Bush,republican
2000,Maryland,Baltimore,24005,Al Gore,democrat
2000,Maryland,Anne Arundel,24003,George W. Bush,republican
2000,Maryland,Allegany,24001,George W. Bush,republican
2000,Maine,York,23031,Al Gore,democrat
2000,Maine,Washington,23029,George W. Bush,republican
2000,Maine,Waldo,23027,George W. Bush,republican
2000,Maine,Somerset,23025,Al Gore,democrat
2000,Maine,Sagadahoc,23023,Al Gore,democrat
2000,Maine,Piscataquis,23021,George W. Bush,republican
2000,Maine,Penobscot,23019,George W. Bush,republican
2000,Maine,Oxford,23017,Al Gore,democrat
2000,Maine,Lincoln,23015,George W. Bush,republican
2000,Maine,Knox,23013,Al Gore,democrat
2000,Maine,Kennebec,23011,Al Gore,democrat
2000,Maine,Hancock,23009,Al Gore,democrat
2000,Maine,Franklin,23007,Al Gore,democrat
2000,Maine,Cumberland,23005,Al Gore,democrat
2000,Maine,Aroostook,23003,Al Gore,democrat
2000,Maine,Androscoggin,23001,Al Gore,democrat
2000,Louisiana,Winn,22127,George W. Bush,republican
2000,Louisiana,West Feliciana,22125,George W. Bush,republican
2000,Louisiana,West Carroll,22123,George W. Bush,republican
2000,Louisiana,West Baton Rouge,22121,Al Gore,democrat
2000,Louisiana,Webster,22119,George W. Bush,republican
2000,Louisiana,Washington,22117,George W. Bush,republican
2000,Louisiana,Vernon,22115,George W. Bush,republican
2000,Louisiana,Vermilion,22113,George W. Bush,republican
2000,Louisiana,Union,22111,George W. Bush,republican
2000,Louisiana,Terrebonne,22109,George W. Bush,republican
2000,Louisiana,Tensas,22107,Al Gore,democrat
2000,Louisiana,Tangipahoa,22105,George W. Bush,republican
2000,Louisiana,St. Tammany,22103,George W. Bush,republican
2000,Louisiana,St. Mary,22101,George W. Bush,republican
2000,Louisiana,St. Martin,22099,George W. Bush,republican
2000,Louisiana,St. Landry,22097,Al Gore,democrat
2000,Louisiana,St. John the Baptist,22095,Al Gore,democrat
2000,Louisiana,St. James,22093,Al Gore,democrat
2000,Louisiana,St. Helena,22091,Al Gore,democrat
2000,Louisiana,St. Charles,22089,George W. Bush,republican
2000,Louisiana,St. Bernard,22087,George W. Bush,republican
2000,Louisiana,Sabine,22085,George W. Bush,republican
2000,Louisiana,Richland,22083,George W. Bush,republican
2000,Louisiana,Red River,22081,George W. Bush,republican
2000,Louisiana,Rapides,22079,George W. Bush,republican
2000,Louisiana,Pointe Coupee,22077,Al Gore,democrat
2000,Louisiana,Plaquemines,22075,George W. Bush,republican
2000,Louisiana,Ouachita,22073,George W. Bush,republican
2000,Louisiana,Orleans,22071,Al Gore,democrat
2000,Louisiana,Natchitoches,22069,George W. Bush,republican
2000,Louisiana,Morehouse,22067,George W. Bush,republican
2000,Louisiana,Madison,22065,Al Gore,democrat
2000,Louisiana,Livingston,22063,George W. Bush,republican
2000,Louisiana,Lincoln,22061,George W. Bush,republican
2000,Louisiana,La Salle,22059,George W. Bush,republican
2000,Louisiana,Lafourche,22057,George W. Bush,republican
2000,Louisiana,Lafayette,22055,George W. Bush,republican
2000,Louisiana,Jefferson Davis,22053,George W. Bush,republican
2000,Louisiana,Jefferson,22051,George W. Bush,republican
2000,Louisiana,Jackson,22049,George W. Bush,republican
2000,Louisiana,Iberville,22047,Al Gore,democrat
2000,Louisiana,Iberia,22045,George W. Bush,republican
2000,Louisiana,Grant,22043,George W. Bush,republican
2000,Louisiana,Franklin,22041,George W. Bush,republican
2000,Louisiana,Evangeline,22039,George W. Bush,republican
2000,Louisiana,East Feliciana,22037,George W. Bush,republican
2000,Louisiana,East Carroll,22035,Al Gore,democrat
2000,Louisiana,East Baton Rouge,22033,George W. Bush,republican
2000,Louisiana,De Soto,22031,George W. Bush,republican
2000,Louisiana,Concordia,22029,George W. Bush,republican
2000,Louisiana,Claiborne,22027,George W. Bush,republican
2000,Louisiana,Catahoula,22025,George W. Bush,republican
2000,Louisiana,Cameron,22023,George W. Bush,republican
2000,Louisiana,Caldwell,22021,George W. Bush,republican
2000,Louisiana,Calcasieu,22019,George W. Bush,republican
2000,Louisiana,Caddo,22017,Al Gore,democrat
2000,Louisiana,Bossier,22015,George W. Bush,republican
2000,Louisiana,Bienville,22013,Al Gore,democrat
2000,Louisiana,Beauregard,22011,George W. Bush,republican
2000,Louisiana,Avoyelles,22009,George W. Bush,republican
2000,Louisiana,Assumption,22007,Al Gore,democrat
2000,Louisiana,Ascension,22005,George W. Bush,republican
2000,Louisiana,Allen,22003,George W. Bush,republican
2000,Louisiana,Acadia,22001,George W. Bush,republican
2000,Kentucky,Woodford,21239,George W. Bush,republican
2000,Kentucky,Wolfe,21237,George W. Bush,republican
2000,Kentucky,Whitley,21235,George W. Bush,republican
2000,Kentucky,Webster,21233,George W. Bush,republican
2000,Kentucky,Wayne,21231,George W. Bush,republican
2000,Kentucky,Washington,21229,George W. Bush,republican
2000,Kentucky,Warren,21227,George W. Bush,republican
2000,Kentucky,Union,21225,George W. Bush,republican
2000,Kentucky,Trimble,21223,George W. Bush,republican
2000,Kentucky,Trigg,21221,George W. Bush,republican
2000,Kentucky,Todd,21219,George W. Bush,republican
2000,Kentucky,Taylor,21217,George W. Bush,republican
2000,Kentucky,Spencer,21215,George W. Bush,republican
2000,Kentucky,Simpson,21213,George W. Bush,republican
2000,Kentucky,Shelby,21211,George W. Bush,republican
2000,Kentucky,Scott,21209,George W. Bush,republican
2000,Kentucky,Russell,21207,George W. Bush,republican
2000,Kentucky,Rowan,21205,George W. Bush,republican
2000,Kentucky,Rockcastle,21203,George W. Bush,republican
2000,Kentucky,Robertson,21201,George W. Bush,republican
2000,Kentucky,Pulaski,21199,George W. Bush,republican
2000,Kentucky,Powell,21197,George W. Bush,republican
2000,Kentucky,Pike,21195,Al Gore,democrat
2000,Kentucky,Perry,21193,Al Gore,democrat
2000,Kentucky,Pendleton,21191,George W. Bush,republican
2000,Kentucky,Owsley,21189,George W. Bush,republican
2000,Kentucky,Owen,21187,George W. Bush,republican
2000,Kentucky,Oldham,21185,George W. Bush,republican
2000,Kentucky,Ohio,21183,George W. Bush,republican
2000,Kentucky,Nicholas,21181,George W. Bush,republican
2000,Kentucky,Nelson,21179,George W. Bush,republican
2000,Kentucky,Muhlenberg,21177,Al Gore,democrat
2000,Kentucky,Morgan,21175,George W. Bush,republican
2000,Kentucky,Montgomery,21173,George W. Bush,republican
2000,Kentucky,Monroe,21171,George W. Bush,republican
2000,Kentucky,Metcalfe,21169,George W. Bush,republican
2000,Kentucky,Mercer,21167,George W. Bush,republican
2000,Kentucky,Menifee,21165,George W. Bush,republican
2000,Kentucky,Meade,21163,George W. Bush,republican
2000,Kentucky,Mason,21161,George W. Bush,republican
2000,Kentucky,Martin,21159,George W. Bush,republican
2000,Kentucky,Marshall,21157,George W. Bush,republican
2000,Kentucky,Marion,21155,George W. Bush,republican
2000,Kentucky,Magoffin,21153,George W. Bush,republican
2000,Kentucky,Madison,21151,George W. Bush,republican
2000,Kentucky,McLean,21149,George W. Bush,republican
2000,Kentucky,McCreary,21147,George W. Bush,republican
2000,Kentucky,McCracken,21145,George W. Bush,republican
2000,Kentucky,Lyon,21143,George W. Bush,republican
2000,Kentucky,Logan,21141,George W. Bush,republican
2000,Kentucky,Livingston,21139,George W. Bush,republican
2000,Kentucky,Lincoln,21137,George W. Bush,republican
2000,Kentucky,Lewis,21135,George W. Bush,republican
2000,Kentucky,Letcher,21133,Al Gore,democrat
2000,Kentucky,Leslie,21131,George W. Bush,republican
2000,Kentucky,Lee,21129,George W. Bush,republican
2000,Kentucky,Lawrence,21127,George W. Bush,republican
2000,Kentucky,Laurel,21125,George W. Bush,republican
2000,Kentucky,Larue,21123,George W. Bush,republican
2000,Kentucky,Knox,21121,George W. Bush,republican
2000,Kentucky,Knott,21119,Al Gore,democrat
2000,Kentucky,Kenton,21117,George W. Bush,republican
2000,Kentucky,Johnson,21115,George W. Bush,republican
2000,Kentucky,Jessamine,21113,George W. Bush,republican
2000,Kentucky,Jefferson,21111,Al Gore,democrat
2000,Kentucky,Jackson,21109,George W. Bush,republican
2000,Kentucky,Hopkins,21107,George W. Bush,republican
2000,Kentucky,Hickman,21105,George W. Bush,republican
2000,Kentucky,Henry,21103,George W. Bush,republican
2000,Kentucky,Henderson,21101,Al Gore,democrat
2000,Kentucky,Hart,21099,George W. Bush,republican
2000,Kentucky,Harrison,21097,George W. Bush,republican
2000,Kentucky,Harlan,21095,Al Gore,democrat
2000,Kentucky,Hardin,21093,George W. Bush,republican
2000,Kentucky,Hancock,21091,George W. Bush,republican
2000,Kentucky,Greenup,21089,George W. Bush,republican
2000,Kentucky,Green,21087,George W. Bush,republican
2000,Kentucky,Grayson,21085,George W. Bush,republican
2000,Kentucky,Graves,21083,George W. Bush,republican
2000,Kentucky,Grant,21081,George W. Bush,republican
2000,Kentucky,Garrard,21079,George W. Bush,republican
2000,Kentucky,Gallatin,21077,George W. Bush,republican
2000,Kentucky,Fulton,21075,Al Gore,democrat
2000,Kentucky,Franklin,21073,Al Gore,democrat
2000,Kentucky,Floyd,21071,Al Gore,democrat
2000,Kentucky,Fleming,21069,George W. Bush,republican
2000,Kentucky,Fayette,21067,George W. Bush,republican
2000,Kentucky,Estill,21065,George W. Bush,republican
2000,Kentucky,Elliott,21063,Al Gore,democrat
2000,Kentucky,Edmonson,21061,George W. Bush,republican
2000,Kentucky,Daviess,21059,George W. Bush,republican
2000,Kentucky,Cumberland,21057,George W. Bush,republican
2000,Kentucky,Crittenden,21055,George W. Bush,republican
2000,Kentucky,Clinton,21053,George W. Bush,republican
2000,Kentucky,Clay,21051,George W. Bush,republican
2000,Kentucky,Clark,21049,George W. Bush,republican
2000,Kentucky,Christian,21047,George W. Bush,republican
2000,Kentucky,Casey,21045,George W. Bush,republican
2000,Kentucky,Carter,21043,George W. Bush,republican
2000,Kentucky,Carroll,21041,George W. Bush,republican
2000,Kentucky,Carlisle,21039,George W. Bush,republican
2000,Kentucky,Campbell,21037,George W. Bush,republican
2000,Kentucky,Calloway,21035,George W. Bush,republican
2000,Kentucky,Caldwell,21033,George W. Bush,republican
2000,Kentucky,Butler,21031,George W. Bush,republican
2000,Kentucky,Bullitt,21029,George W. Bush,republican
2000,Kentucky,Breckinridge,21027,George W. Bush,republican
2000,Kentucky,Breathitt,21025,Al Gore,democrat
2000,Kentucky,Bracken,21023,George W. Bush,republican
2000,Kentucky,Boyle,21021,George W. Bush,republican
2000,Kentucky,Boyd,21019,Al Gore,democrat
2000,Kentucky,Bourbon,21017,George W. Bush,republican
2000,Kentucky,Boone,21015,George W. Bush,republican
2000,Kentucky,Bell,21013,George W. Bush,republican
2000,Kentucky,Bath,21011,George W. Bush,republican
2000,Kentucky,Barren,21009,George W. Bush,republican
2000,Kentucky,Ballard,21007,Al Gore,democrat
2000,Kentucky,Anderson,21005,George W. Bush,republican
2000,Kentucky,Allen,21003,George W. Bush,republican
2000,Kentucky,Adair,21001,George W. Bush,republican
2000,Kansas,Wyandotte,20209,Al Gore,democrat
2000,Kansas,Woodson,20207,George W. Bush,republican
2000,Kansas,Wilson,20205,George W. Bush,republican
2000,Kansas,Wichita,20203,George W. Bush,republican
2000,Kansas,Washington,20201,George W. Bush,republican
2000,Kansas,Wallace,20199,George W. Bush,republican
2000,Kansas,Wabaunsee,20197,George W. Bush,republican
2000,Kansas,Trego,20195,George W. Bush,republican
2000,Kansas,Thomas,20193,George W. Bush,republican
2000,Kansas,Sumner,20191,George W. Bush,republican
2000,Kansas,Stevens,20189,George W. Bush,republican
2000,Kansas,Stanton,20187,George W. Bush,republican
2000,Kansas,Stafford,20185,George W. Bush,republican
2000,Kansas,Smith,20183,George W. Bush,republican
2000,Kansas,Sherman,20181,George W. Bush,republican
2000,Kansas,Sheridan,20179,George W. Bush,republican
2000,Kansas,Shawnee,20177,George W. Bush,republican
2000,Kansas,Seward,20175,George W. Bush,republican
2000,Kansas,Sedgwick,20173,George W. Bush,republican
2000,Kansas,Scott,20171,George W. Bush,republican
2000,Kansas,Saline,20169,George W. Bush,republican
2000,Kansas,Russell,20167,George W. Bush,republican
2000,Kansas,Rush,20165,George W. Bush,republican
2000,Kansas,Rooks,20163,George W. Bush,republican
2000,Kansas,Riley,20161,George W. Bush,republican
2000,Kansas,Rice,20159,George W. Bush,republican
2000,Kansas,Republic,20157,George W. Bush,republican
2000,Kansas,Reno,20155,George W. Bush,republican
2000,Kansas,Rawlins,20153,George W. Bush,republican
2000,Kansas,Pratt,20151,George W. Bush,republican
2000,Kansas,Pottawatomie,20149,George W. Bush,republican
2000,Kansas,Phillips,20147,George W. Bush,republican
2000,Kansas,Pawnee,20145,George W. Bush,republican
2000,Kansas,Ottawa,20143,George W. Bush,republican
2000,Kansas,Osborne,20141,George W. Bush,republican
2000,Kansas,Osage,20139,George W. Bush,republican
2000,Kansas,Norton,20137,George W. Bush,republican
2000,Kansas,Ness,20135,George W. Bush,republican
2000,Kansas,Neosho,20133,George W. Bush,republican
2000,Kansas,Nemaha,20131,George W. Bush,republican
2000,Kansas,Morton,20129,George W. Bush,republican
2000,Kansas,Morris,20127,George W. Bush,republican
2000,Kansas,Montgomery,20125,George W. Bush,republican
2000,Kansas,Mitchell,20123,George W. Bush,republican
2000,Kansas,Miami,20121,George W. Bush,republican
2000,Kansas,Meade,20119,George W. Bush,republican
2000,Kansas,Marshall,20117,George W. Bush,republican
2000,Kansas,Marion,20115,George W. Bush,republican
2000,Kansas,McPherson,20113,George W. Bush,republican
2000,Kansas,Lyon,20111,George W. Bush,republican
2000,Kansas,Logan,20109,George W. Bush,republican
2000,Kansas,Linn,20107,George W. Bush,republican
2000,Kansas,Lincoln,20105,George W. Bush,republican
2000,Kansas,Leavenworth,20103,George W. Bush,republican
2000,Kansas,Lane,20101,George W. Bush,republican
2000,Kansas,Labette,20099,George W. Bush,republican
2000,Kansas,Kiowa,20097,George W. Bush,republican
2000,Kansas,Kingman,20095,George W. Bush,republican
2000,Kansas,Kearny,20093,George W. Bush,republican
2000,Kansas,Johnson,20091,George W. Bush,republican
2000,Kansas,Jewell,20089,George W. Bush,republican
2000,Kansas,Jefferson,20087,George W. Bush,republican
2000,Kansas,Jackson,20085,George W. Bush,republican
2000,Kansas,Hodgeman,20083,George W. Bush,republican
2000,Kansas,Haskell,20081,George W. Bush,republican
2000,Kansas,Harvey,20079,George W. Bush,republican
2000,Kansas,Harper,20077,George W. Bush,republican
2000,Kansas,Hamilton,20075,George W. Bush,republican
2000,Kansas,Greenwood,20073,George W. Bush,republican
2000,Kansas,Greeley,20071,George W. Bush,republican
2000,Kansas,Gray,20069,George W. Bush,republican
2000,Kansas,Grant,20067,George W. Bush,republican
2000,Kansas,Graham,20065,George W. Bush,republican
2000,Kansas,Gove,20063,George W. Bush,republican
2000,Kansas,Geary,20061,George W. Bush,republican
2000,Kansas,Franklin,20059,George W. Bush,republican
2000,Kansas,Ford,20057,George W. Bush,republican
2000,Kansas,Finney,20055,George W. Bush,republican
2000,Kansas,Ellsworth,20053,George W. Bush,republican
2000,Kansas,Ellis,20051,George W. Bush,republican
2000,Kansas,Elk,20049,George W. Bush,republican
2000,Kansas,Edwards,20047,George W. Bush,republican
2000,Kansas,Douglas,20045,Al Gore,democrat
2000,Kansas,Doniphan,20043,George W. Bush,republican
2000,Kansas,Dickinson,20041,George W. Bush,republican
2000,Kansas,Decatur,20039,George W. Bush,republican
2000,Kansas,Crawford,20037,George W. Bush,republican
2000,Kansas,Cowley,20035,George W. Bush,republican
2000,Kansas,Comanche,20033,George W. Bush,republican
2000,Kansas,Coffey,20031,George W. Bush,republican
2000,Kansas,Cloud,20029,George W. Bush,republican
2000,Kansas,Clay,20027,George W. Bush,republican
2000,Kansas,Clark,20025,George W. Bush,republican
2000,Kansas,Cheyenne,20023,George W. Bush,republican
2000,Kansas,Cherokee,20021,George W. Bush,republican
2000,Kansas,Chautauqua,20019,George W. Bush,republican
2000,Kansas,Chase,20017,George W. Bush,republican
2000,Kansas,Butler,20015,George W. Bush,republican
2000,Kansas,Brown,20013,George W. Bush,republican
2000,Kansas,Bourbon,20011,George W. Bush,republican
2000,Kansas,Barton,20009,George W. Bush,republican
2000,Kansas,Barber,20007,George W. Bush,republican
2000,Kansas,Atchison,20005,George W. Bush,republican
2000,Kansas,Anderson,20003,George W. Bush,republican
2000,Kansas,Allen,20001,George W. Bush,republican
2000,Iowa,Wright,19197,George W. Bush,republican
2000,Iowa,Worth,19195,Al Gore,democrat
2000,Iowa,Woodbury,19193,George W. Bush,republican
